vehicle_id,driver_id,make,model,year,licence_plate,color,is_active
1047,1047,Toyota,Focus,2018,DA01047,White,True
1048,1048,Ford,Elantra,2016,DA01048,White,True
1049,1049,Ford,Focus,2019,DA01049,Silver,True
1050,1050,Honda,Focus,2024,DA01050,Black,True
1051,1051,Hyundai,Corolla,2015,DA01051,Blue,True
1052,1052,Hyundai,Corolla,2015,DA01052,Blue,True
1053,1053,Honda,Corolla,2019,DA01053,Blue,True
1054,1054,Honda,Civic,2022,DA01054,Silver,True
1055,1055,Honda,Civic,2024,DA01055,Black,True
1056,1056,Honda,Corolla,2023,DA01056,Black,True
1057,1057,Honda,Focus,2015,DA01057,Blue,True
1058,1058,Ford,Focus,2020,DA01058,Black,True
1059,1059,Hyundai,Civic,2020,DA01059,Black,True
1060,1060,Ford,Elantra,2017,DA01060,Blue,True
1061,1061,Ford,Elantra,2021,DA01061,White,False
1062,1062,Hyundai,Corolla,2022,DA01062,White,True
1063,1063,Toyota,Focus,2019,DA01063,Silver,True
1064,1064,Ford,Civic,2019,DA01064,Blue,True
1065,1065,Toyota,Civic,2019,DA01065,Silver,True
1066,1066,Honda,Corolla,2023,DA01066,Silver,True
1067,1067,Ford,Focus,2015,DA01067,Black,True
1068,1068,Honda,Corolla,2016,DA01068,Silver,True
1069,1069,Honda,Civic,2017,DA01069,Black,True
1070,1070,Honda,Civic,2023,DA01070,White,False
1071,1071,Honda,Corolla,2017,DA01071,Black,True
1072,1072,Ford,Civic,2022,DA01072,Blue,True
1073,1073,Hyundai,Civic,2021,DA01073,White,True
1074,1074,Honda,Corolla,2021,DA01074,Blue,True
1075,1075,Toyota,Civic,2015,DA01075,Blue,True
1076,1076,Ford,Focus,2024,DA01076,Blue,True
1077,1077,Ford,Civic,2016,DA01077,White,True
1078,1078,Ford,Focus,2018,DA01078,Black,True
1079,1079,Ford,Corolla,2019,DA01079,White,True
1080,1080,Ford,Elantra,2021,DA01080,White,True
1081,1081,Hyundai,Elantra,2020,DA01081,Blue,True
1082,1082,Toyota,Corolla,2016,DA01082,Silver,True
1083,1083,Honda,Civic,2016,DA01083,Silver,True
1084,1084,Ford,Elantra,2017,DA01084,Black,True
1085,1085,Ford,Focus,2020,DA01085,White,True
1086,1086,Hyundai,Focus,2020,DA01086,Silver,False
1087,1087,Hyundai,Focus,2020,DA01087,Black,True
1088,1088,Honda,Elantra,2015,DA01088,Blue,True
1089,1089,Ford,Corolla,2024,DA01089,White,True
1090,1090,Hyundai,Elantra,2023,DA01090,Black,True
1091,1091,Hyundai,Focus,2017,DA01091,Silver,True
1092,1092,Ford,Corolla,2015,DA01092,Silver,True
1093,1093,Honda,Elantra,2016,DA01093,Silver,True
1094,1094,Toyota,Elantra,2018,DA01094,Blue,False
1095,1095,Honda,Elantra,2019,DA01095,White,True
1096,1096,Toyota,Focus,2015,DA01096,White,True
1097,1097,Ford,Civic,2022,DA01097,White,True
1098,1098,Hyundai,Elantra,2023,DA01098,Black,False
1099,1099,Ford,Focus,2024,DA01099,Black,True
1100,1100,Toyota,Focus,2019,DA01100,White,True
1101,1101,Ford,Elantra,2023,DA01101,Silver,True
1102,1102,Ford,Civic,2019,DA01102,Blue,True
1103,1103,Ford,Civic,2023,DA01103,Blue,True
1104,1104,Ford,Civic,2020,DA01104,Blue,True
1105,1105,Honda,Corolla,2024,DA01105,Black,True
1106,1106,Honda,Elantra,2024,DA01106,Black,True
1107,1107,Hyundai,Focus,2015,DA01107,Silver,True
1108,1108,Hyundai,Corolla,2018,DA01108,Black,True
1109,1109,Ford,Elantra,2024,DA01109,Black,True
1110,1110,Ford,Corolla,2023,DA01110,Silver,True
1111,1111,Hyundai,Elantra,2022,DA01111,Silver,True
1112,1112,Ford,Corolla,2022,DA01112,Silver,True
1113,1113,Hyundai,Elantra,2023,DA01113,Silver,True
1114,1114,Honda,Elantra,2016,DA01114,Blue,True
1115,1115,Hyundai,Civic,2016,DA01115,Black,True
1116,1116,Ford,Focus,2017,DA01116,Silver,False
1117,1117,Hyundai,Civic,2021,DA01117,Blue,True
1118,1118,Honda,Focus,2021,DA01118,White,True
1119,1119,Honda,Corolla,2020,DA01119,Black,False
1120,1120,Toyota,Civic,2017,DA01120,White,True
1121,1121,Ford,Civic,2019,DA01121,Black,False
1122,1122,Toyota,Corolla,2015,DA01122,Black,True
1123,1123,Ford,Elantra,2019,DA01123,Black,True
1124,1124,Hyundai,Elantra,2016,DA01124,Silver,True
1125,1125,Honda,Civic,2017,DA01125,Black,True
1126,1126,Ford,Corolla,2019,DA01126,Blue,True
1127,1127,Toyota,Elantra,2015,DA01127,White,True
1128,1128,Ford,Elantra,2019,DA01128,White,True
1129,1129,Ford,Corolla,2020,DA01129,Silver,True
1130,1130,Ford,Elantra,2015,DA01130,White,True
1131,1131,Toyota,Focus,2019,DA01131,Blue,True
1132,1132,Honda,Civic,2022,DA01132,White,True
1133,1133,Honda,Corolla,2018,DA01133,Black,True
1134,1134,Hyundai,Civic,2023,DA01134,Blue,True
1135,1135,Honda,Corolla,2019,DA01135,Silver,True
1136,1136,Hyundai,Focus,2015,DA01136,White,True
1137,1137,Toyota,Corolla,2023,DA01137,Silver,True
1138,1138,Toyota,Corolla,2023,DA01138,Silver,True
1139,1139,Honda,Elantra,2023,DA01139,White,True
1140,1140,Honda,Elantra,2023,DA01140,Silver,True
1141,1141,Ford,Civic,2019,DA01141,Blue,True
1142,1142,Ford,Focus,2022,DA01142,Silver,True
1143,1143,Honda,Elantra,2024,DA01143,White,True
1144,1144,Toyota,Elantra,2015,DA01144,White,True
1145,1145,Honda,Civic,2015,DA01145,Black,True
1146,1146,Honda,Elantra,2023,DA01146,Black,True
1147,1147,Hyundai,Corolla,2019,DA01147,Blue,True
1148,1148,Ford,Corolla,2015,DA01148,White,True
1149,1149,Honda,Civic,2017,DA01149,Black,True
1150,1150,Toyota,Corolla,2020,DA01150,White,True
1151,1151,Honda,Corolla,2018,DA01151,White,True
1152,1152,Honda,Focus,2019,DA01152,White,True
1153,1153,Hyundai,Civic,2023,DA01153,White,True
1154,1154,Toyota,Focus,2023,DA01154,Silver,True
1155,1155,Honda,Corolla,2018,DA01155,White,True
1156,1156,Ford,Elantra,2021,DA01156,Black,True
1157,1157,Hyundai,Civic,2015,DA01157,Black,True
1158,1158,Hyundai,Corolla,2017,DA01158,Black,True
1159,1159,Honda,Elantra,2020,DA01159,White,True
1160,1160,Ford,Focus,2020,DA01160,Silver,True
1161,1161,Honda,Corolla,2022,DA01161,Black,True
1162,1162,Ford,Elantra,2019,DA01162,Silver,True
1163,1163,Honda,Focus,2024,DA01163,Blue,True
1164,1164,Honda,Elantra,2019,DA01164,Silver,True
1165,1165,Honda,Elantra,2019,DA01165,White,True
1166,1166,Toyota,Civic,2021,DA01166,Black,True
1167,1167,Honda,Civic,2022,DA01167,Blue,True
1168,1168,Hyundai,Elantra,2022,DA01168,Silver,True
1169,1169,Ford,Elantra,2022,DA01169,Black,True
1170,1170,Ford,Elantra,2018,DA01170,White,True
1171,1171,Honda,Corolla,2022,DA01171,Black,True
1172,1172,Ford,Civic,2020,DA01172,Blue,True
1173,1173,Ford,Elantra,2021,DA01173,Black,True
1174,1174,Honda,Elantra,2023,DA01174,Black,True
1175,1175,Toyota,Elantra,2024,DA01175,Blue,True
1176,1176,Toyota,Focus,2017,DA01176,White,True
1177,1177,Honda,Elantra,2020,DA01177,Blue,True
1178,1178,Hyundai,Corolla,2022,DA01178,White,False
1179,1179,Hyundai,Civic,2016,DA01179,Black,True
1180,1180,Ford,Focus,2021,DA01180,Blue,True
1181,1181,Ford,Elantra,2018,DA01181,Silver,True
1182,1182,Hyundai,Elantra,2019,DA01182,Silver,True
1183,1183,Toyota,Elantra,2016,DA01183,Blue,True
1184,1184,Hyundai,Civic,2018,DA01184,Black,True
1185,1185,Ford,Corolla,2018,DA01185,Black,True
1186,1186,Toyota,Corolla,2018,DA01186,Silver,True
1187,1187,Hyundai,Civic,2020,DA01187,Silver,True
1188,1188,Toyota,Corolla,2024,DA01188,White,False
1189,1189,Honda,Civic,2018,DA01189,Silver,True
1190,1190,Toyota,Corolla,2022,DA01190,White,True
1191,1191,Ford,Civic,2019,DA01191,Black,True
1192,1192,Hyundai,Focus,2024,DA01192,Blue,True
1193,1193,Honda,Corolla,2022,DA01193,Black,True
1194,1194,Honda,Corolla,2024,DA01194,Blue,True
1195,1195,Toyota,Civic,2021,DA01195,White,False
1196,1196,Hyundai,Elantra,2023,DA01196,Blue,True
1197,1197,Toyota,Corolla,2023,DA01197,Black,True
1198,1198,Toyota,Focus,2023,DA01198,Blue,True
1199,1199,Hyundai,Elantra,2024,DA01199,Blue,True
1200,1200,Ford,Focus,2019,DA01200,Black,True
1201,1201,Ford,Civic,2015,DA01201,Black,True
1202,1202,Honda,Elantra,2017,DA01202,Silver,True
1203,1203,Hyundai,Corolla,2015,DA01203,Black,True
1204,1204,Toyota,Elantra,2017,DA01204,Silver,True
1205,1205,Honda,Corolla,2015,DA01205,White,True
1206,1206,Hyundai,Corolla,2022,DA01206,Silver,True
1207,1207,Ford,Corolla,2022,DA01207,White,True
1208,1208,Toyota,Focus,2018,DA01208,Silver,False
1209,1209,Hyundai,Elantra,2018,DA01209,White,True
1210,1210,Hyundai,Focus,2024,DA01210,Blue,True
1211,1211,Hyundai,Elantra,2016,DA01211,Silver,True
1212,1212,Ford,Corolla,2019,DA01212,Blue,True
1213,1213,Ford,Elantra,2019,DA01213,Black,True
1214,1214,Honda,Focus,2023,DA01214,Blue,True
1215,1215,Hyundai,Civic,2021,DA01215,Silver,True
1216,1216,Hyundai,Corolla,2024,DA01216,White,True
1217,1217,Hyundai,Elantra,2018,DA01217,Blue,True
1218,1218,Ford,Corolla,2024,DA01218,Black,True
1219,1219,Toyota,Civic,2015,DA01219,Black,False
1220,1220,Hyundai,Corolla,2016,DA01220,White,True
1221,1221,Honda,Elantra,2019,DA01221,Black,True
1222,1222,Hyundai,Civic,2018,DA01222,White,True
1223,1223,Toyota,Civic,2024,DA01223,White,True
1224,1224,Honda,Corolla,2022,DA01224,Silver,True
1225,1225,Ford,Focus,2020,DA01225,Silver,True
1226,1226,Hyundai,Corolla,2022,DA01226,Blue,True
1227,1227,Honda,Focus,2019,DA01227,Blue,True
1228,1228,Hyundai,Civic,2022,DA01228,Silver,False
1229,1229,Hyundai,Elantra,2022,DA01229,Silver,True
1230,1230,Toyota,Elantra,2016,DA01230,White,True
1231,1231,Honda,Corolla,2022,DA01231,Blue,True
1232,1232,Honda,Focus,2024,DA01232,White,True
1233,1233,Hyundai,Elantra,2024,DA01233,Black,True
1234,1234,Honda,Civic,2017,DA01234,Black,True
1235,1235,Hyundai,Corolla,2020,DA01235,Black,True
1236,1236,Hyundai,Civic,2015,DA01236,White,True
1237,1237,Hyundai,Corolla,2017,DA01237,Silver,True
1238,1238,Toyota,Corolla,2018,DA01238,Silver,True
1239,1239,Ford,Focus,2018,DA01239,Blue,True
1240,1240,Honda,Focus,2015,DA01240,Black,True
1241,1241,Ford,Corolla,2015,DA01241,Black,True
1242,1242,Honda,Civic,2024,DA01242,Black,True
1243,1243,Toyota,Corolla,2019,DA01243,Blue,True
1244,1244,Hyundai,Elantra,2021,DA01244,Blue,True
1245,1245,Toyota,Corolla,2016,DA01245,Blue,True
1246,1246,Ford,Civic,2024,DA01246,White,True
1247,1247,Hyundai,Focus,2016,DA01247,White,True
1248,1248,Ford,Civic,2019,DA01248,Black,True
1249,1249,Hyundai,Elantra,2024,DA01249,Black,True
1250,1250,Ford,Civic,2024,DA01250,White,False
1251,1251,Ford,Elantra,2020,DA01251,White,True
1252,1252,Ford,Civic,2024,DA01252,Silver,False
1253,1253,Hyundai,Focus,2020,DA01253,White,True
1254,1254,Toyota,Civic,2015,DA01254,Blue,True
1255,1255,Honda,Elantra,2024,DA01255,Blue,True
1256,1256,Ford,Elantra,2020,DA01256,Black,True
1257,1257,Honda,Focus,2024,DA01257,White,True
1258,1258,Toyota,Corolla,2017,DA01258,Blue,True
1259,1259,Ford,Focus,2024,DA01259,Silver,True
1260,1260,Toyota,Corolla,2015,DA01260,Blue,True
1261,1261,Honda,Focus,2019,DA01261,Blue,True
1262,1262,Hyundai,Corolla,2018,DA01262,Blue,True
1263,1263,Hyundai,Corolla,2024,DA01263,Black,True
1264,1264,Ford,Civic,2021,DA01264,White,True
1265,1265,Hyundai,Elantra,2017,DA01265,Blue,True
1266,1266,Ford,Civic,2024,DA01266,Black,True
1267,1267,Hyundai,Corolla,2017,DA01267,Black,True
1268,1268,Ford,Civic,2018,DA01268,Blue,False
1269,1269,Ford,Focus,2019,DA01269,Black,True
1270,1270,Honda,Civic,2024,DA01270,Silver,True
1271,1271,Toyota,Focus,2023,DA01271,Silver,True
1272,1272,Toyota,Focus,2024,DA01272,White,True
1273,1273,Honda,Focus,2021,DA01273,Black,True
1274,1274,Honda,Corolla,2020,DA01274,Black,True
1275,1275,Hyundai,Focus,2023,DA01275,Blue,True
1276,1276,Honda,Civic,2020,DA01276,Silver,True
1277,1277,Toyota,Elantra,2015,DA01277,Silver,True
1278,1278,Toyota,Elantra,2020,DA01278,White,True
1279,1279,Honda,Elantra,2016,DA01279,Black,True
1280,1280,Ford,Focus,2021,DA01280,White,True
1281,1281,Toyota,Focus,2022,DA01281,Blue,True
1282,1282,Honda,Elantra,2020,DA01282,Black,True
1283,1283,Hyundai,Focus,2020,DA01283,Silver,True
1284,1284,Hyundai,Elantra,2023,DA01284,Black,True
1285,1285,Hyundai,Civic,2024,DA01285,Blue,True
1286,1286,Toyota,Elantra,2019,DA01286,Silver,True
1287,1287,Honda,Corolla,2016,DA01287,Blue,True
1288,1288,Ford,Focus,2020,DA01288,Blue,True
1289,1289,Hyundai,Elantra,2015,DA01289,Blue,False
1290,1290,Ford,Focus,2023,DA01290,White,True
1291,1291,Ford,Elantra,2019,DA01291,White,True
1292,1292,Hyundai,Focus,2019,DA01292,Black,True
1293,1293,Toyota,Focus,2021,DA01293,Silver,True
1294,1294,Hyundai,Civic,2016,DA01294,Silver,True
1295,1295,Hyundai,Corolla,2021,DA01295,Blue,True
1296,1296,Toyota,Civic,2020,DA01296,White,True
1297,1297,Honda,Civic,2015,DA01297,Silver,True
1298,1298,Honda,Civic,2021,DA01298,Silver,True
1299,1299,Hyundai,Civic,2021,DA01299,Blue,True
1300,1300,Honda,Corolla,2018,DA01300,Blue,True
1301,1301,Honda,Corolla,2018,DA01301,White,True
1302,1302,Ford,Corolla,2017,DA01302,Silver,True
1303,1303,Ford,Corolla,2023,DA01303,White,True
1304,1304,Hyundai,Elantra,2021,DA01304,Silver,True
1305,1305,Hyundai,Elantra,2016,DA01305,Black,True
1306,1306,Toyota,Corolla,2023,DA01306,Black,False
1307,1307,Toyota,Corolla,2017,DA01307,Blue,True
1308,1308,Toyota,Elantra,2023,DA01308,Black,True
1309,1309,Hyundai,Focus,2019,DA01309,Black,True
1310,1310,Honda,Elantra,2022,DA01310,Blue,True
1311,1311,Honda,Focus,2017,DA01311,Silver,False
1312,1312,Toyota,Corolla,2017,DA01312,Black,True
1313,1313,Honda,Focus,2018,DA01313,Blue,True
1314,1314,Honda,Elantra,2016,DA01314,Blue,True
1315,1315,Hyundai,Civic,2021,DA01315,White,True
1316,1316,Honda,Corolla,2023,DA01316,Black,True
1317,1317,Toyota,Elantra,2015,DA01317,Black,True
1318,1318,Ford,Focus,2021,DA01318,Black,True
1319,1319,Ford,Elantra,2019,DA01319,Black,True
1320,1320,Ford,Civic,2022,DA01320,White,True
1321,1321,Honda,Corolla,2018,DA01321,Black,True
1322,1322,Honda,Focus,2024,DA01322,Blue,True
1323,1323,Toyota,Elantra,2019,DA01323,Black,True
1324,1324,Honda,Elantra,2020,DA01324,Black,True
1325,1325,Hyundai,Focus,2023,DA01325,Blue,True
1326,1326,Honda,Corolla,2024,DA01326,Blue,True
1327,1327,Honda,Corolla,2022,DA01327,Blue,False
1328,1328,Ford,Elantra,2018,DA01328,Silver,True
1329,1329,Ford,Civic,2016,DA01329,White,False
1330,1330,Toyota,Focus,2024,DA01330,Silver,True
1331,1331,Honda,Focus,2024,DA01331,Silver,True
1332,1332,Toyota,Civic,2024,DA01332,Blue,True
1333,1333,Hyundai,Civic,2020,DA01333,Silver,True
1334,1334,Ford,Civic,2019,DA01334,Silver,True
1335,1335,Toyota,Civic,2017,DA01335,Black,True
1336,1336,Honda,Elantra,2015,DA01336,Blue,False
1337,1337,Hyundai,Civic,2019,DA01337,White,False
1338,1338,Toyota,Civic,2015,DA01338,Silver,True
1339,1339,Hyundai,Elantra,2020,DA01339,White,True
1340,1340,Toyota,Focus,2023,DA01340,Blue,True
1341,1341,Honda,Focus,2020,DA01341,Blue,True
1342,1342,Hyundai,Corolla,2017,DA01342,White,True
1343,1343,Ford,Focus,2019,DA01343,Black,True
1344,1344,Toyota,Focus,2021,DA01344,Blue,True
1345,1345,Honda,Corolla,2021,DA01345,Black,True
1346,1346,Toyota,Elantra,2019,DA01346,Blue,True
1347,1347,Honda,Focus,2023,DA01347,White,True
1348,1348,Ford,Civic,2022,DA01348,Silver,True
1349,1349,Toyota,Focus,2022,DA01349,Blue,False
1350,1350,Ford,Corolla,2015,DA01350,Blue,True
1351,1351,Hyundai,Corolla,2017,DA01351,Silver,True
1352,1352,Honda,Elantra,2019,DA01352,White,True
1353,1353,Honda,Elantra,2017,DA01353,White,True
1354,1354,Hyundai,Corolla,2019,DA01354,White,True
1355,1355,Honda,Corolla,2015,DA01355,Black,True
1356,1356,Hyundai,Focus,2021,DA01356,Blue,True
1357,1357,Toyota,Corolla,2023,DA01357,Black,True
1358,1358,Ford,Focus,2016,DA01358,Silver,True
1359,1359,Toyota,Corolla,2024,DA01359,Blue,True
1360,1360,Toyota,Civic,2015,DA01360,Silver,True
1361,1361,Honda,Corolla,2015,DA01361,Silver,True
1362,1362,Toyota,Corolla,2019,DA01362,Black,True
1363,1363,Hyundai,Civic,2015,DA01363,Blue,True
1364,1364,Hyundai,Focus,2023,DA01364,Blue,True
1365,1365,Ford,Corolla,2017,DA01365,Silver,True
1366,1366,Hyundai,Elantra,2021,DA01366,Silver,True
1367,1367,Ford,Elantra,2019,DA01367,Silver,True
1368,1368,Honda,Elantra,2022,DA01368,Silver,False
1369,1369,Honda,Corolla,2020,DA01369,White,True
1370,1370,Hyundai,Focus,2024,DA01370,Silver,True
1371,1371,Honda,Corolla,2016,DA01371,Blue,True
1372,1372,Ford,Corolla,2018,DA01372,Black,True
1373,1373,Hyundai,Civic,2019,DA01373,White,True
1374,1374,Honda,Focus,2022,DA01374,Blue,True
1375,1375,Honda,Civic,2017,DA01375,Silver,False
1376,1376,Honda,Elantra,2018,DA01376,Blue,True
1377,1377,Honda,Civic,2022,DA01377,Silver,True
1378,1378,Honda,Corolla,2022,DA01378,White,True
1379,1379,Hyundai,Elantra,2021,DA01379,White,False
1380,1380,Hyundai,Focus,2023,DA01380,Silver,True
1381,1381,Hyundai,Elantra,2020,DA01381,Silver,True
1382,1382,Hyundai,Civic,2020,DA01382,Blue,True
1383,1383,Toyota,Corolla,2022,DA01383,Silver,True
1384,1384,Toyota,Focus,2019,DA01384,White,True
1385,1385,Honda,Elantra,2023,DA01385,Blue,True
1386,1386,Toyota,Elantra,2020,DA01386,Black,True
1387,1387,Toyota,Civic,2020,DA01387,Silver,True
1388,1388,Toyota,Civic,2022,DA01388,Silver,True
1389,1389,Toyota,Elantra,2024,DA01389,Blue,True
1390,1390,Toyota,Focus,2023,DA01390,Black,False
1391,1391,Toyota,Elantra,2017,DA01391,Blue,True
1392,1392,Toyota,Corolla,2021,DA01392,White,True
1393,1393,Ford,Elantra,2017,DA01393,Silver,True
1394,1394,Hyundai,Civic,2020,DA01394,Black,True
1395,1395,Hyundai,Elantra,2021,DA01395,Black,True
1396,1396,Honda,Focus,2017,DA01396,Blue,True
1397,1397,Honda,Civic,2024,DA01397,Silver,True
1398,1398,Toyota,Civic,2017,DA01398,White,True
1399,1399,Toyota,Civic,2022,DA01399,White,True
1400,1400,Hyundai,Focus,2024,DA01400,White,True
1401,1401,Honda,Corolla,2015,DA01401,White,True
1402,1402,Toyota,Focus,2021,DA01402,Silver,True
1403,1403,Honda,Civic,2022,DA01403,White,True
1404,1404,Toyota,Civic,2019,DA01404,Blue,True
1405,1405,Toyota,Civic,2023,DA01405,Blue,True
1406,1406,Hyundai,Civic,2016,DA01406,Blue,True
1407,1407,Honda,Focus,2015,DA01407,Silver,True
1408,1408,Ford,Focus,2024,DA01408,White,True
1409,1409,Toyota,Corolla,2016,DA01409,White,True
1410,1410,Hyundai,Civic,2024,DA01410,Blue,True
1411,1411,Toyota,Corolla,2020,DA01411,Black,True
1412,1412,Ford,Civic,2022,DA01412,Blue,True
1413,1413,Hyundai,Civic,2023,DA01413,Blue,True
1414,1414,Ford,Corolla,2021,DA01414,Black,True
1415,1415,Ford,Focus,2018,DA01415,Silver,True
1416,1416,Toyota,Elantra,2017,DA01416,Black,True
1417,1417,Hyundai,Focus,2020,DA01417,Silver,True
1418,1418,Ford,Civic,2017,DA01418,White,True
1419,1419,Hyundai,Elantra,2015,DA01419,White,True
1420,1420,Toyota,Elantra,2021,DA01420,Blue,True
1421,1421,Honda,Elantra,2024,DA01421,White,True
1422,1422,Ford,Focus,2019,DA01422,Silver,True
1423,1423,Toyota,Civic,2021,DA01423,Blue,True
1424,1424,Honda,Civic,2015,DA01424,White,False
1425,1425,Honda,Focus,2019,DA01425,White,True
1426,1426,Hyundai,Civic,2015,DA01426,Silver,True
1427,1427,Hyundai,Focus,2019,DA01427,White,True
1428,1428,Hyundai,Corolla,2020,DA01428,White,True
1429,1429,Hyundai,Corolla,2019,DA01429,Blue,True
1430,1430,Honda,Corolla,2017,DA01430,Silver,True
1431,1431,Honda,Focus,2015,DA01431,White,True
1432,1432,Honda,Elantra,2022,DA01432,Silver,True
1433,1433,Toyota,Corolla,2018,DA01433,Silver,True
1434,1434,Toyota,Corolla,2022,DA01434,Black,True
1435,1435,Hyundai,Elantra,2020,DA01435,White,True
1436,1436,Toyota,Corolla,2015,DA01436,Black,True
1437,1437,Toyota,Corolla,2018,DA01437,Silver,True
1438,1438,Toyota,Corolla,2018,DA01438,Blue,True
1439,1439,Ford,Focus,2018,DA01439,Silver,True
1440,1440,Toyota,Corolla,2016,DA01440,Silver,True
1441,1441,Hyundai,Corolla,2023,DA01441,White,True
1442,1442,Hyundai,Focus,2018,DA01442,Blue,True
1443,1443,Hyundai,Focus,2024,DA01443,Black,True
1444,1444,Hyundai,Focus,2016,DA01444,White,True
1445,1445,Ford,Focus,2020,DA01445,Silver,True
1446,1446,Honda,Elantra,2022,DA01446,Blue,True
1447,1447,Ford,Focus,2017,DA01447,White,True
1448,1448,Hyundai,Civic,2021,DA01448,Blue,True
1449,1449,Honda,Focus,2017,DA01449,Black,True
1450,1450,Toyota,Focus,2019,DA01450,Black,True
1451,1451,Honda,Focus,2024,DA01451,Blue,True
1452,1452,Ford,Focus,2024,DA01452,Black,False
1453,1453,Ford,Civic,2021,DA01453,Silver,True
1454,1454,Hyundai,Elantra,2020,DA01454,Black,True
1455,1455,Hyundai,Elantra,2019,DA01455,Black,True
1456,1456,Honda,Focus,2016,DA01456,White,True
1457,1457,Ford,Focus,2021,DA01457,White,True
1458,1458,Honda,Corolla,2019,DA01458,Silver,True
1459,1459,Ford,Civic,2020,DA01459,White,True
1460,1460,Honda,Civic,2024,DA01460,Silver,True
1461,1461,Toyota,Focus,2024,DA01461,Blue,True
1462,1462,Ford,Elantra,2016,DA01462,White,True
1463,1463,Honda,Corolla,2019,DA01463,Silver,True
1464,1464,Hyundai,Elantra,2024,DA01464,Blue,True
1465,1465,Honda,Corolla,2020,DA01465,White,True
1466,1466,Toyota,Focus,2024,DA01466,White,True
1467,1467,Honda,Focus,2017,DA01467,Black,True
1468,1468,Honda,Civic,2016,DA01468,Blue,True
1469,1469,Hyundai,Elantra,2019,DA01469,Silver,True
1470,1470,Hyundai,Elantra,2023,DA01470,Blue,True
1471,1471,Toyota,Elantra,2016,DA01471,Black,True
1472,1472,Hyundai,Focus,2019,DA01472,Black,True
1473,1473,Honda,Elantra,2024,DA01473,Blue,True
1474,1474,Toyota,Elantra,2015,DA01474,Black,True
1475,1475,Hyundai,Focus,2015,DA01475,Silver,True
1476,1476,Toyota,Civic,2024,DA01476,Silver,True
1477,1477,Ford,Civic,2016,DA01477,Blue,True
1478,1478,Hyundai,Civic,2019,DA01478,White,True
1479,1479,Hyundai,Focus,2015,DA01479,Silver,True
1480,1480,Honda,Corolla,2023,DA01480,Silver,True
1481,1481,Honda,Elantra,2015,DA01481,Black,False
1482,1482,Honda,Focus,2022,DA01482,Silver,True
1483,1483,Toyota,Civic,2015,DA01483,Black,True
1484,1484,Honda,Focus,2021,DA01484,Black,True
1485,1485,Toyota,Corolla,2023,DA01485,Silver,True
1486,1486,Hyundai,Corolla,2021,DA01486,White,True
1487,1487,Ford,Civic,2023,DA01487,Black,False
1488,1488,Hyundai,Elantra,2022,DA01488,Black,True
1489,1489,Honda,Focus,2022,DA01489,Black,True
1490,1490,Ford,Focus,2015,DA01490,Blue,True
1491,1491,Honda,Corolla,2020,DA01491,Silver,True
1492,1492,Hyundai,Elantra,2024,DA01492,Black,True
1493,1493,Hyundai,Focus,2023,DA01493,Silver,False
1494,1494,Honda,Civic,2017,DA01494,White,True
1495,1495,Hyundai,Civic,2020,DA01495,White,True
1496,1496,Toyota,Elantra,2017,DA01496,Blue,True
1497,1497,Ford,Corolla,2021,DA01497,Silver,True
1498,1498,Honda,Elantra,2016,DA01498,Black,True
1499,1499,Hyundai,Civic,2020,DA01499,Blue,True
1500,1500,Hyundai,Corolla,2024,DA01500,Silver,True
1501,1501,Ford,Focus,2023,DA01501,Blue,True
1502,1502,Toyota,Elantra,2019,DA01502,Blue,True
1503,1503,Hyundai,Focus,2023,DA01503,White,True
1504,1504,Ford,Elantra,2015,DA01504,Black,True
1505,1505,Hyundai,Focus,2023,DA01505,Blue,True
1506,1506,Hyundai,Focus,2018,DA01506,White,True
1507,1507,Hyundai,Focus,2018,DA01507,White,False
1508,1508,Hyundai,Civic,2024,DA01508,White,True
1509,1509,Toyota,Corolla,2023,DA01509,Blue,True
1510,1510,Ford,Elantra,2019,DA01510,White,True
1511,1511,Honda,Elantra,2023,DA01511,White,True
1512,1512,Toyota,Corolla,2022,DA01512,Black,True
1513,1513,Hyundai,Focus,2023,DA01513,Black,True
1514,1514,Hyundai,Civic,2017,DA01514,Black,True
1515,1515,Hyundai,Focus,2019,DA01515,Silver,True
1516,1516,Hyundai,Elantra,2018,DA01516,Blue,True
1517,1517,Honda,Elantra,2018,DA01517,Black,True
1518,1518,Honda,Corolla,2017,DA01518,White,True
1519,1519,Ford,Corolla,2016,DA01519,Black,True
1520,1520,Honda,Civic,2019,DA01520,Blue,True
1521,1521,Honda,Elantra,2015,DA01521,Black,True
1522,1522,Honda,Focus,2022,DA01522,White,True
1523,1523,Hyundai,Focus,2024,DA01523,Black,True
1524,1524,Honda,Corolla,2024,DA01524,White,True
1525,1525,Toyota,Corolla,2018,DA01525,Blue,False
1526,1526,Ford,Focus,2022,DA01526,Silver,True
1527,1527,Ford,Civic,2022,DA01527,Silver,True
1528,1528,Toyota,Civic,2018,DA01528,White,True
1529,1529,Honda,Elantra,2024,DA01529,Blue,True
1530,1530,Honda,Corolla,2021,DA01530,White,True
1531,1531,Toyota,Civic,2018,DA01531,White,True
1532,1532,Honda,Elantra,2022,DA01532,White,True
1533,1533,Hyundai,Civic,2019,DA01533,Black,True
1534,1534,Hyundai,Civic,2024,DA01534,Silver,True
1535,1535,Hyundai,Civic,2020,DA01535,Black,True
